timestamp,utilization
1747306581.3590174,0.0
1747306581.459309,0.0
1747306581.559643,0.0
1747306581.6599915,0.0
1747306581.760361,0.0
1747306581.8606555,0.0
1747306581.9609513,0.0
1747306582.0612204,0.0
1747306582.161531,0.0
1747306582.2618008,0.0
1747306582.362065,0.0
1747306582.4623356,0.0
1747306582.5626369,0.0
1747306582.6629293,0.0
1747306582.7632065,0.0
1747306582.8634727,129.6
1747306582.9638798,129.5
1747306583.0642767,129.5
1747306583.1646702,149.3
1747306583.265072,129.5
1747306583.3654504,139.5
1747306583.465835,129.5
1747306583.5661843,139.5
1747306583.666538,139.5
1747306583.7669408,129.5
1747306583.8672807,139.5
1747306583.9676929,129.5
1747306584.0680947,139.5
1747306584.1684499,129.5
1747306584.26887,139.4
1747306584.3692136,129.5
1747306584.469546,139.5
1747306584.5699773,139.4
1747306584.6703706,149.4
1747306584.7707274,129.5
1747306584.8710494,139.6
1747306584.9714196,129.5
1747306585.0718114,149.4
1747306585.1721933,129.5
1747306585.2726626,139.3
1747306585.3730752,139.4
1747306585.4734132,139.5
1747306585.5737221,129.6
1747306585.6740777,139.5
1747306585.7744896,129.5
1747306585.8748543,149.4
1747306585.9751601,139.6
1747306586.0754995,139.5
1747306586.175847,149.5
1747306586.2762125,139.4
1747306586.376597,139.5
1747306586.4770215,149.4
1747306586.577433,129.5
1747306586.6778066,149.5
1747306586.7781165,129.5
1747306586.8785012,139.5
1747306586.9789808,139.3
1747306587.0793934,129.5
1747306587.1797793,159.4
1747306587.2802217,119.4
1747306587.3806522,139.4
1747306587.481015,139.5
1747306587.5814118,129.5
1747306587.681833,139.4
1747306587.7822306,139.4
1747306587.8824923,0.0
1747306587.9827807,0.0
1747306588.0830588,0.0
1747306588.183372,0.0
1747306588.2836692,0.0
1747306588.383992,0.0
1747306588.4843013,0.0
1747306588.5846436,0.0
1747306588.6849437,0.0
1747306588.7852466,0.0
1747306588.885613,0.0
1747306588.985932,0.0
1747306589.0862308,0.0
1747306589.1865635,0.0
1747306589.286905,0.0
1747306589.3871582,0.0
1747306589.4874468,10.0
1747306589.587918,119.5
1747306589.6882904,139.5
1747306589.7886221,139.5
1747306589.8890054,139.5
1747306589.9894364,139.4
1747306590.0898273,139.5
1747306590.190206,139.5
1747306590.2905436,139.5
1747306590.3909574,139.5
1747306590.4913342,139.5
1747306590.591732,149.4
1747306590.6920974,129.5
1747306590.7924566,149.4
1747306590.8929665,139.3
1747306590.993393,139.4
1747306591.0938208,149.4
1747306591.1941767,139.5
1747306591.2945647,139.4
1747306591.3949993,149.4
1747306591.4954631,149.3
1747306591.595882,129.4
1747306591.6962917,139.5
1747306591.796611,139.5
1747306591.8970013,139.5
1747306591.9973853,149.4
1747306592.0977144,129.6
1747306592.198094,149.4
1747306592.298478,139.5
1747306592.3988535,149.4
1747306592.4992487,139.4
1747306592.5996976,139.4
1747306592.700099,139.4
1747306592.8004827,139.5
1747306592.9009483,149.3
1747306593.0013838,139.4
1747306593.1018138,129.4
1747306593.202274,149.3
1747306593.302671,139.4
1747306593.4030924,139.5
1747306593.503465,149.4
1747306593.60393,139.4
1747306593.7042935,129.6
1747306593.8047037,159.3
1747306593.9051464,129.4
1747306594.0055451,149.4
1747306594.1059256,129.5
1747306594.2062747,139.5
1747306594.3066232,139.5
1747306594.4069917,139.5
1747306594.5073833,109.6
1747306594.6076312,10.0
1747306594.7078822,0.0
1747306594.8081255,0.0
1747306594.9083946,0.0
1747306595.0087,0.0
1747306595.1089902,0.0
1747306595.2092826,0.0
1747306595.3095572,0.0
1747306595.4098518,0.0
1747306595.5101142,0.0
1747306595.6104214,0.0
1747306595.7107146,0.0
1747306595.8110147,0.0
1747306595.9113026,0.0
1747306596.011597,0.0
1747306596.1118848,0.0
1747306596.2122164,19.9
1747306596.312717,149.3
1747306596.4131174,139.4
1747306596.513478,149.4
1747306596.613922,139.4
1747306596.7143006,139.5
1747306596.8146722,139.4
1747306596.9150872,149.4
1747306597.015442,139.5
1747306597.1158319,169.4
1747306597.2161877,149.4
1747306597.3167012,129.4
1747306597.4170835,149.4
1747306597.517487,149.4
1747306597.6178575,149.4
1747306597.71821,139.4
1747306597.8187175,159.3
1747306597.9190686,139.5
1747306598.0194464,139.5
1747306598.1197705,149.5
1747306598.2201254,149.4
1747306598.3205037,139.5
1747306598.4208963,159.3
1747306598.521287,149.4
1747306598.6215923,149.5
1747306598.722015,149.4
1747306598.8224883,149.3
1747306598.9229069,149.3
1747306599.0233214,139.5
1747306599.1236951,149.4
1747306599.224092,149.4
1747306599.3244956,139.5
1747306599.4249222,149.3
1747306599.525377,149.3
1747306599.625798,139.4
1747306599.7261686,149.5
1747306599.8265471,139.4
1747306599.926941,149.4
1747306600.027332,149.4
1747306600.127757,149.4
1747306600.228079,149.5
1747306600.3285143,139.4
1747306600.4289167,139.4
1747306600.529288,139.5
1747306600.6296732,149.4
1747306600.730096,159.4
1747306600.8304513,149.5
1747306600.9308655,149.4
1747306601.0312848,149.4
1747306601.1317055,149.4
1747306601.2321045,89.7
1747306601.3323967,0.0
1747306601.4326963,0.0
1747306601.5329835,0.0
1747306601.6333036,0.0
1747306601.733608,0.0
1747306601.8338876,0.0
1747306601.9341958,0.0
1747306602.0345383,0.0
1747306602.1348362,0.0
1747306602.235131,0.0
1747306602.3354754,0.0
1747306602.4357963,0.0
1747306602.5360863,0.0
1747306602.6364207,0.0
1747306602.7367058,0.0
1747306602.8369737,0.0
1747306602.937241,69.8
1747306603.0376906,149.3
1747306603.1380708,159.4
1747306603.2384474,159.4
1747306603.338859,149.4
1747306603.4392433,149.4
1747306603.5397017,149.3
1747306603.6400409,149.5
1747306603.7404299,139.5
1747306603.8408504,149.4
1747306603.941222,149.4
1747306604.041572,149.5
1747306604.14195,159.4
1747306604.242404,159.3
1747306604.34274,149.5
1747306604.443178,149.3
1747306604.5436177,139.4
1747306604.6439664,159.5
1747306604.7443752,149.4
1747306604.8447902,139.4
1747306604.9451191,159.5
1747306605.0455978,149.2
1747306605.1460202,149.4
1747306605.2464013,149.4
1747306605.346763,159.4
1747306605.4471104,149.5
1747306605.5474932,139.4
1747306605.6478934,159.4
1747306605.748303,159.3
1747306605.848741,149.4
1747306605.9491947,159.3
1747306606.0495603,149.4
1747306606.150004,149.4
1747306606.2503479,149.5
1747306606.350752,159.4
1747306606.4511201,159.4
1747306606.5515602,149.4
1747306606.6520283,179.1
1747306606.752419,159.4
1747306606.8527775,149.4
1747306606.9531715,149.4
1747306607.0535336,149.5
1747306607.1539028,149.4
1747306607.25423,149.5
1747306607.3545675,149.5
1747306607.4549077,159.4
1747306607.555281,149.5
1747306607.6556299,149.4
1747306607.7560534,149.4
1747306607.8563824,159.5
1747306607.9567027,59.8
1747306608.0569754,0.0
1747306608.1572974,0.0
1747306608.257573,0.0
1747306608.3578327,0.0
1747306608.4580889,0.0
1747306608.558379,0.0
1747306608.6586533,0.0
1747306608.7589564,0.0
1747306608.859252,0.0
1747306608.9595695,0.0
1747306609.0598576,0.0
1747306609.1601295,0.0
1747306609.2604663,0.0
1747306609.360737,0.0
1747306609.4610546,0.0
1747306609.5613394,0.0
1747306609.661702,99.6
1747306609.7621233,149.4
1747306609.8625262,169.3
1747306609.9629176,149.4
1747306610.0633574,149.4
1747306610.1637738,149.4
1747306610.2641537,159.4
1747306610.3645022,159.4
1747306610.4648986,149.4
1747306610.5653028,159.4
1747306610.6656773,149.4
1747306610.7660413,149.5
1747306610.8663902,149.5
1747306610.9667592,169.4
1747306611.0671537,159.4
1747306611.1675494,159.4
1747306611.26796,149.3
1747306611.368377,159.4
1747306611.4687374,159.4
1747306611.5691545,149.4
1747306611.66958,159.2
1747306611.7699845,159.4
1747306611.8703272,149.5
1747306611.970723,149.4
1747306612.0711365,159.3
1747306612.1716263,149.2
1747306612.2720542,159.4
1747306612.3724315,159.4
1747306612.4728189,159.3
1747306612.5731995,159.4
1747306612.6736856,149.3
1747306612.7740655,159.4
1747306612.8744283,169.4
1747306612.9748523,159.4
1747306613.0752473,149.4
1747306613.1755917,159.4
1747306613.2759821,159.4
1747306613.3763618,159.4
1747306613.4767585,159.4
1747306613.5771759,149.4
1747306613.6775033,159.5
1747306613.7778904,159.4
1747306613.8782487,159.4
1747306613.9786844,159.3
1747306614.0790632,159.4
1747306614.1794913,169.3
1747306614.2799501,149.3
1747306614.3802972,159.4
1747306614.4807506,149.3
1747306614.5811217,169.4
1747306614.681477,29.9
1747306614.7817774,0.0
1747306614.8820593,0.0
1747306614.9823287,0.0
1747306615.08264,0.0
1747306615.182941,0.0
1747306615.28325,0.0
1747306615.3836026,0.0
1747306615.4839222,0.0
1747306615.584201,0.0
1747306615.6845098,0.0
1747306615.7848446,0.0
1747306615.8851433,0.0
1747306615.9854352,0.0
1747306616.085715,0.0
1747306616.185963,0.0
1747306616.2862191,10.0
1747306616.386508,119.7
1747306616.4869444,159.3
1747306616.58748,169.1
1747306616.6879122,159.2
1747306616.7883391,169.4
1747306616.8887148,149.4
1747306616.989133,179.2
1747306617.089576,159.3
1747306617.1900303,169.3
1747306617.2904215,169.3
1747306617.390824,169.4
1747306617.491186,159.4
1747306617.5915828,159.2
1747306617.6920452,159.4
1747306617.7924342,169.3
1747306617.8928635,169.2
1747306617.9933054,179.3
1747306618.0937402,169.3
1747306618.194119,159.4
1747306618.2944582,159.4
1747306618.394826,159.4
1747306618.4952168,169.4
1747306618.595641,159.3
1747306618.6960793,159.3
1747306618.7964664,169.3
1747306618.8968847,159.3
1747306618.997305,169.3
1747306619.0976856,159.4
1747306619.198073,159.4
1747306619.298469,169.3
1747306619.398938,159.3
1747306619.499312,169.3
1747306619.5997045,169.3
1747306619.700083,159.4
1747306619.8005207,169.1
1747306619.901007,159.4
1747306620.0013492,159.4
1747306620.101692,159.4
1747306620.202059,169.4
1747306620.3024871,159.4
1747306620.402899,159.2
1747306620.5033002,159.4
1747306620.6037195,169.3
1747306620.7040267,159.5
1747306620.8044155,169.3
1747306620.9048338,159.3
1747306621.0052843,169.3
1747306621.1056836,169.3
1747306621.2060964,159.4
1747306621.3065336,159.3
1747306621.4069414,10.0
1747306621.5072534,0.0
1747306621.6075811,0.0
1747306621.7078788,0.0
1747306621.8081844,0.0
1747306621.908514,0.0
1747306622.0088017,0.0
1747306622.1091166,0.0
1747306622.2094407,0.0
1747306622.3097255,0.0
1747306622.410038,0.0
1747306622.5103462,0.0
1747306622.6106431,0.0
1747306622.71093,0.0
1747306622.8112879,0.0
1747306622.911618,0.0
1747306623.0119333,10.0
1747306623.1122067,139.6
1747306623.2125573,179.4
1747306623.3129013,179.3
1747306623.4132545,159.5
1747306623.513599,169.4
1747306623.6139557,159.5
1747306623.7143202,169.4
1747306623.8147,169.4
1747306623.9150236,159.5
1747306624.0153964,179.4
1747306624.1157863,169.3
1747306624.2161229,159.4
1747306624.316558,159.3
1747306624.4169185,179.3
1747306624.5172923,169.4
1747306624.6176286,169.4
1747306624.717989,169.5
1747306624.8183098,159.5
1747306624.9186625,159.4
1747306625.018968,169.5
1747306625.1192923,169.4
1747306625.2196846,169.4
1747306625.320037,159.5
1747306625.4204006,169.4
1747306625.5207899,169.3
1747306625.621198,179.2
1747306625.7215874,169.3
1747306625.8220124,179.2
1747306625.9225044,179.2
1747306626.0228202,159.5
1747306626.1231258,169.5
1747306626.2234652,179.4
1747306626.3238263,169.4
1747306626.4241836,169.4
1747306626.5245352,179.4
1747306626.6249118,169.4
1747306626.7252746,169.4
1747306626.8256083,169.4
1747306626.9259582,169.5
1747306627.0262814,159.5
1747306627.1265974,179.4
1747306627.2269757,159.4
1747306627.327332,169.4
1747306627.4277387,169.3
1747306627.5281022,179.3
1747306627.6284564,169.4
1747306627.7288191,169.4
1747306627.8291304,169.5
1747306627.9294856,179.3
1747306628.0298681,159.4
1747306628.130172,0.0
1747306628.2304661,0.0
1747306628.3307142,0.0
1747306628.4309726,0.0
1747306628.5312212,0.0
1747306628.6314688,0.0
1747306628.731767,0.0
1747306628.8320415,0.0
1747306628.932332,0.0
1747306629.0326204,0.0
1747306629.1329043,0.0
1747306629.2332027,0.0
1747306629.333517,0.0
1747306629.4338286,0.0
1747306629.534129,0.0
1747306629.6344426,0.0
1747306629.7347188,19.9
1747306629.8350976,169.3
1747306629.9355826,169.1
1747306630.035982,169.4
1747306630.1364098,169.3
1747306630.2367914,159.4
1747306630.3372135,179.2
1747306630.4376996,169.2
1747306630.5381017,189.3
1747306630.6385427,169.2
1747306630.7389677,179.2
1747306630.8393495,159.4
1747306630.9396925,169.4
1747306631.0400584,179.3
1747306631.1404703,169.3
1747306631.240904,169.3
1747306631.3413124,179.3
1747306631.4417086,169.4
1747306631.5420656,159.4
1747306631.642491,179.3
1747306631.742878,169.3
1747306631.8434017,179.1
1747306631.9438145,169.3
1747306632.0442297,169.3
1747306632.1445706,169.4
1747306632.2449412,179.3
1747306632.3453512,169.4
1747306632.4457426,169.4
1747306632.546136,169.3
1747306632.646512,179.3
1747306632.7469325,179.3
1747306632.8474126,159.3
1747306632.947861,179.2
1747306633.0482526,169.3
1747306633.1486864,169.4
1747306633.2490494,169.4
1747306633.3494685,169.3
1747306633.4499338,159.2
1747306633.5505,179.1
1747306633.6509285,169.2
1747306633.7513876,169.3
1747306633.8517685,169.4
1747306633.9521518,169.3
1747306634.0525205,179.4
1747306634.1528978,169.3
1747306634.2532957,169.3
1747306634.3537562,179.2
1747306634.4541311,169.4
1747306634.554525,169.2
1747306634.6549547,169.4
1747306634.7553284,119.6
1747306634.8555832,10.0
1747306634.955856,0.0
1747306635.056149,0.0
1747306635.156453,0.0
1747306635.2567606,0.0
1747306635.3570733,0.0
1747306635.4573689,0.0
1747306635.557678,0.0
1747306635.6579716,0.0
1747306635.7582376,0.0
1747306635.8585627,0.0
1747306635.9588683,0.0
1747306636.0591648,0.0
1747306636.1594899,0.0
1747306636.259797,0.0
1747306636.3601208,0.0
1747306636.4604137,49.8
1747306636.560793,179.3
1747306636.6611612,179.3
1747306636.761503,179.4
1747306636.8618753,169.4
1747306636.9622233,179.3
1747306637.0625973,179.4
1747306637.1629837,169.4
1747306637.2632885,189.4
1747306637.3636758,179.3
1747306637.4640942,189.2
1747306637.5644844,169.3
1747306637.664915,179.2
1747306637.7653432,179.3
1747306637.865723,179.3
1747306637.9661093,189.3
1747306638.066455,169.4
1747306638.1668236,179.4
1747306638.2671509,179.4
1747306638.3674886,179.4
1747306638.467836,159.4
1747306638.5681877,189.3
1747306638.6685524,179.4
1747306638.7689137,179.3
1747306638.8692546,179.3
1747306638.9696283,189.3
1747306639.0699618,189.4
1747306639.1702936,169.5
1747306639.2706754,179.3
1747306639.3710282,169.4
1747306639.4714317,179.3
1747306639.5718236,189.3
1747306639.6721838,179.3
1747306639.7725704,169.3
1747306639.8729537,179.4
1747306639.9733064,179.4
1747306640.073677,169.4
1747306640.174011,189.4
1747306640.2742887,179.5
1747306640.3745687,189.4
1747306640.4749274,169.4
1747306640.5752685,189.4
1747306640.6756015,189.3
1747306640.7759805,179.4
1747306640.8763769,189.3
1747306640.9767182,169.4
1747306641.0770483,189.4
1747306641.1774235,169.4
1747306641.2777667,189.4
1747306641.3780956,179.4
1747306641.4785428,99.6
1747306641.5788484,0.0
1747306641.6791391,0.0
1747306641.7794664,0.0
1747306641.8797507,0.0
1747306641.9800482,0.0
1747306642.0803642,0.0
1747306642.1806674,0.0
1747306642.28096,0.0
1747306642.3812296,0.0
1747306642.481513,0.0
1747306642.5818043,0.0
1747306642.6820624,0.0
1747306642.782327,0.0
1747306642.882642,0.0
1747306642.982965,0.0
1747306643.0832884,0.0
1747306643.1836066,89.7
1747306643.2839959,189.3
1747306643.384379,189.2
1747306643.4847598,179.4
1747306643.5851617,199.2
1747306643.6855617,189.2
1747306643.78602,179.2
1747306643.8864088,189.3
1747306643.986859,189.2
1747306644.0872178,179.3
1747306644.1876218,179.3
1747306644.2880127,179.3
1747306644.3884413,179.3
1747306644.4888074,189.3
1747306644.5891955,189.3
1747306644.6896458,189.0
1747306644.7900567,179.3
1747306644.8904119,189.2
1747306644.9908082,189.3
1747306645.0911682,169.4
1747306645.1916068,189.0
1747306645.292014,189.4
1747306645.392304,179.4
1747306645.4927397,189.2
1747306645.5931888,189.2
1747306645.6935768,189.2
1747306645.7939672,189.2
1747306645.8944159,189.2
1747306645.9948053,189.3
1747306646.0951998,189.2
1747306646.195594,179.3
1747306646.2960207,189.3
1747306646.3963954,179.3
1747306646.4968107,179.3
1747306646.5971782,179.3
1747306646.697554,199.3
1747306646.797984,179.2
1747306646.898422,199.2
1747306646.9988277,179.3
1747306647.099221,189.3
1747306647.1996105,189.2
1747306647.3000321,179.4
1747306647.400434,189.2
1747306647.5007832,189.3
1747306647.601152,179.3
1747306647.7015643,189.2
1747306647.8019257,179.4
1747306647.9023106,189.2
1747306648.0027285,179.3
1747306648.1030643,189.3
1747306648.203524,69.7
1747306648.3038273,0.0
1747306648.4041314,0.0
1747306648.5044851,0.0
1747306648.6047883,0.0
1747306648.7050402,0.0
1747306648.8052855,0.0
1747306648.9055607,0.0
1747306649.0058184,0.0
1747306649.1061077,0.0
1747306649.206414,0.0
1747306649.306718,0.0
1747306649.4070082,0.0
1747306649.5073013,0.0
1747306649.6076157,0.0
1747306649.7078946,0.0
1747306649.8081565,10.0
1747306649.9084363,119.7
1747306650.0088115,199.2
1747306650.1091948,189.3
1747306650.2096012,199.2
1747306650.3100312,179.3
1747306650.4104116,199.2
1747306650.5107956,189.2
1747306650.61118,209.2
1747306650.71157,189.2
1747306650.812013,189.2
1747306650.9122968,179.4
1747306651.012691,199.3
1747306651.1130686,189.3
1747306651.2134693,199.2
1747306651.3138576,189.3
1747306651.414217,199.2
1747306651.5145895,189.3
1747306651.6149747,189.3
1747306651.7153766,189.3
1747306651.8157027,189.3
1747306651.9161289,199.2
1747306652.0164936,189.3
1747306652.1168978,189.2
1747306652.2172847,199.3
1747306652.3176231,189.3
1747306652.4180176,199.2
1747306652.5184395,199.2
1747306652.6188107,179.3
1747306652.7191992,199.3
1747306652.819541,199.3
1747306652.9201689,188.8
1747306653.0205505,189.3
1747306653.1209495,189.2
1747306653.221332,199.3
1747306653.3216763,199.3
1747306653.4220924,189.2
1747306653.5224578,199.3
1747306653.6228414,199.3
1747306653.7232819,199.1
1747306653.823659,189.3
1747306653.9240136,209.2
1747306654.0243814,189.3
1747306654.1247613,199.2
1747306654.2251258,189.3
1747306654.3255372,189.3
1747306654.425954,199.2
1747306654.5263066,199.2
1747306654.626713,189.2
1747306654.727117,199.2
1747306654.8275342,189.2
1747306654.9279678,39.8
1747306655.0282836,0.0
1747306655.1285782,0.0
1747306655.2288654,0.0
1747306655.3291621,0.0
1747306655.4294982,0.0
1747306655.5297666,0.0
1747306655.630046,0.0
1747306655.7303524,0.0
1747306655.8306825,0.0
1747306655.9309814,0.0
1747306656.031285,0.0
1747306656.13162,0.0
1747306656.2319458,0.0
1747306656.332301,0.0
1747306656.4325728,0.0
1747306656.5328386,0.0
1747306656.6331332,159.5
1747306656.733604,189.1
1747306656.8339632,189.3
1747306656.93436,199.3
1747306657.034711,199.2
1747306657.1351352,189.2
1747306657.2355864,199.1
1747306657.335985,189.3
1747306657.4363303,189.3
1747306657.5367079,189.3
1747306657.637074,189.3
1747306657.7374823,199.2
1747306657.8378835,189.3
1747306657.938223,189.3
1747306658.0386503,189.1
1747306658.1390963,189.3
1747306658.2394917,199.2
1747306658.3398926,189.2
1747306658.4402926,189.3
1747306658.5406964,179.3
1747306658.6411526,189.1
1747306658.7415934,199.1
1747306658.8419933,189.3
1747306658.9423473,189.3
1747306659.042731,189.3
1747306659.1430817,189.4
1747306659.2435682,189.1
1747306659.3439577,189.3
1747306659.4442873,189.3
1747306659.544722,209.1
1747306659.6451108,189.2
1747306659.7455745,189.1
1747306659.845987,179.3
1747306659.9463768,189.3
1747306660.0467703,199.2
1747306660.1471627,189.2
1747306660.2476168,189.1
1747306660.3480096,189.3
1747306660.4483812,179.4
1747306660.5487814,189.2
1747306660.649113,199.3
1747306660.7495153,179.3
1747306660.8499148,189.2
1747306660.9502878,189.3
1747306661.0506787,189.3
1747306661.1510382,189.3
1747306661.251447,199.2
1747306661.3518577,189.3
1747306661.4522166,189.2
1747306661.552612,189.4
1747306661.652883,0.0
1747306661.7531776,0.0
1747306661.8535042,0.0
1747306661.9538143,0.0
1747306662.0541081,0.0
1747306662.1544366,0.0
1747306662.254745,0.0
1747306662.3550777,0.0
1747306662.4553742,0.0
1747306662.5557137,0.0
1747306662.656019,0.0
1747306662.7563865,0.0
1747306662.8566947,0.0
1747306662.956999,0.0
1747306663.0572882,0.0
1747306663.15759,0.0
1747306663.2578948,10.0
1747306663.3582983,199.2
1747306663.4587348,179.2
1747306663.5591872,199.1
1747306663.6596131,189.2
1747306663.7600229,189.3
1747306663.860441,189.2
1747306663.960994,188.9
1747306664.0614116,199.2
1747306664.161858,199.0
1747306664.262402,189.1
1747306664.3628256,199.2
1747306664.4632342,189.2
1747306664.5636961,189.1
1747306664.6641972,199.0
1747306664.7646272,179.2
1747306664.8651004,199.1
1747306664.9655392,189.1
1747306665.0660279,189.1
1747306665.1664877,189.1
1747306665.266911,199.2
1747306665.3673015,189.2
1747306665.4676685,189.3
1747306665.5680385,199.2
1747306665.6684854,189.2
1747306665.7689137,189.2
1747306665.869292,199.2
1747306665.9696934,189.2
1747306666.0700817,199.2
1747306666.170485,199.2
1747306666.2708762,189.2
1747306666.371222,189.3
1747306666.4716222,199.2
1747306666.5720496,189.2
1747306666.6724453,199.2
1747306666.7728405,199.2
1747306666.8732033,179.3
1747306666.9735794,199.2
1747306667.0739408,199.3
1747306667.1743052,189.3
1747306667.2746837,199.2
1747306667.3750522,189.3
1747306667.4754896,189.2
1747306667.575848,199.3
1747306667.6762228,189.2
1747306667.7766173,179.4
1747306667.8770013,199.2
1747306667.9774039,199.2
1747306668.0777793,189.2
1747306668.1782303,199.1
1747306668.2786357,149.5
1747306668.3788843,0.0
1747306668.479147,0.0
1747306668.5794494,0.0
1747306668.6797311,0.0
1747306668.7800424,0.0
1747306668.880332,0.0
1747306668.980654,0.0
1747306669.0809674,0.0
1747306669.181296,0.0
1747306669.2815971,0.0
1747306669.3819048,0.0
1747306669.482242,0.0
1747306669.5825922,0.0
1747306669.6828992,0.0
1747306669.7831979,0.0
1747306669.8835351,0.0
1747306669.98384,49.8
1747306670.0842352,199.2
1747306670.1846256,189.3
1747306670.285073,199.0
1747306670.3856297,199.0
1747306670.4860733,189.1
1747306670.5865288,199.1
1747306670.6870193,199.0
1747306670.7874973,189.1
1747306670.8879476,199.1
1747306670.9884098,199.1
1747306671.0888596,189.2
1747306671.1893396,199.0
1747306671.289911,198.9
1747306671.3903267,189.2
1747306671.4907215,189.2
1747306671.591149,199.2
1747306671.6916206,199.1
1747306671.7920802,199.1
1747306671.8925622,198.9
1747306671.9929934,199.2
1747306672.0934718,199.0
1747306672.1939163,199.1
1747306672.2943213,189.3
1747306672.394749,199.1
1747306672.4951837,199.2
1747306672.5955727,189.3
1747306672.69605,209.0
1747306672.7964356,189.3
1747306672.8968184,199.2
1747306672.9973204,199.0
1747306673.097751,189.1
1747306673.1981552,199.2
1747306673.29857,199.1
1747306673.3990119,199.1
1747306673.499472,199.1
1747306673.599843,199.3
1747306673.700224,199.2
1747306673.8006551,199.1
1747306673.9010954,199.1
1747306674.00154,199.1
1747306674.1019382,189.2
1747306674.2023401,209.1
1747306674.3027728,189.2
1747306674.4031975,209.1
1747306674.5036006,199.2
1747306674.6040306,199.2
1747306674.7043936,199.3
1747306674.8048065,189.2
1747306674.9052258,209.1
1747306675.0056195,109.6
1747306675.1058967,0.0
1747306675.2061703,0.0
1747306675.3064663,0.0
1747306675.4067645,0.0
1747306675.5070934,0.0
1747306675.607444,0.0
1747306675.7077565,0.0
1747306675.8080616,0.0
1747306675.9083652,0.0
1747306676.0086844,0.0
1747306676.1089725,0.0
1747306676.2093008,0.0
1747306676.309604,0.0
1747306676.4099252,0.0
1747306676.5102253,0.0
1747306676.610567,0.0
1747306676.710922,79.7
1747306676.8113916,189.1
1747306676.9117627,209.2
1747306677.0121675,199.2
1747306677.1125789,199.1
1747306677.2130363,199.1
1747306677.3134627,189.2
1747306677.4138606,209.2
1747306677.5143178,199.1
1747306677.614705,189.3
1747306677.7151136,209.2
1747306677.8155172,199.2
1747306677.915971,189.1
1747306678.0164611,209.0
1747306678.1168692,189.2
1747306678.217298,209.1
1747306678.3177392,199.2
1747306678.4181325,199.2
1747306678.5185604,199.1
1747306678.6189764,199.2
1747306678.7194128,199.1
1747306678.8198812,199.1
1747306678.920273,199.2
1747306679.0206678,199.2
1747306679.1210837,199.1
1747306679.2214715,199.2
1747306679.3219497,199.1
1747306679.4223003,199.3
1747306679.522724,199.2
1747306679.6231635,199.2
1747306679.723596,199.1
1747306679.8240159,199.2
1747306679.924449,199.1
1747306680.0249016,189.2
1747306680.125376,209.1
1747306680.2257636,199.2
1747306680.3262248,199.1
1747306680.4266248,189.2
1747306680.5270097,209.1
1747306680.6274967,189.2
1747306680.7279236,209.1
1747306680.8283935,199.1
1747306680.9288185,189.2
1747306681.029216,199.1
1747306681.1296735,199.1
1747306681.2300735,199.2
1747306681.3305123,199.1
1747306681.430976,199.1
1747306681.5313854,199.2
1747306681.6317818,199.2
1747306681.732146,79.7
1747306681.8324687,0.0
1747306681.932766,0.0
1747306682.0330646,0.0
1747306682.1333575,0.0
1747306682.2336655,0.0
1747306682.3339775,0.0
1747306682.4342976,0.0
1747306682.5345852,0.0
1747306682.6348765,0.0
1747306682.7351725,0.0
1747306682.8354836,0.0
1747306682.9358006,0.0
1747306683.0361052,0.0
1747306683.1364238,0.0
1747306683.2367265,0.0
1747306683.3369842,10.0
1747306683.437276,109.6
1747306683.5377634,189.1
1747306683.6381834,199.1
1747306683.7385955,199.2
1747306683.8389637,199.4
1747306683.9393027,189.3
1747306684.0397208,199.3
1747306684.14007,199.3
1747306684.240501,189.1
1747306684.3409867,199.0
1747306684.441452,199.0
1747306684.5418835,199.2
1747306684.6422744,199.2
1747306684.7426848,189.2
1747306684.8430963,199.2
1747306684.943526,199.2
1747306685.0438986,209.2
1747306685.1442943,189.2
1747306685.244738,199.1
1747306685.3451273,199.3
1747306685.4455373,209.1
1747306685.545917,189.3
1747306685.6463435,189.2
1747306685.746711,209.1
1747306685.8471258,189.3
1747306685.947567,199.1
1747306686.0479195,209.3
1747306686.148278,189.3
1747306686.2486296,199.3
1747306686.3490038,199.2
1747306686.4494019,199.2
1747306686.5497694,199.3
1747306686.6501384,199.3
1747306686.7505126,189.3
1747306686.8509138,199.2
1747306686.9512978,199.1
1747306687.0517714,199.1
1747306687.1522002,199.1
1747306687.252592,189.2
1747306687.3529863,199.3
1747306687.4534018,199.1
1747306687.553871,189.2
1747306687.6543055,199.0
1747306687.754702,199.3
1747306687.8550937,199.3
1747306687.955447,199.3
1747306688.055833,199.2
1747306688.156207,199.2
1747306688.2566152,199.2
1747306688.3570468,189.2
1747306688.457435,49.8
1747306688.5577297,0.0
1747306688.6580572,0.0
1747306688.758292,0.0
1747306688.8585756,0.0
1747306688.95885,0.0
1747306689.05909,0.0
1747306689.1593356,0.0
1747306689.2596307,0.0
1747306689.3599207,0.0
1747306689.4602053,0.0
1747306689.5605066,0.0
1747306689.6607735,10.0
1747306689.7610369,0.0
1747306689.8612864,0.0
1747306689.9615293,0.0
1747306690.0617907,0.0
1747306690.1620722,149.5
1747306690.262596,198.9
1747306690.363093,199.1
1747306690.4635005,199.1
1747306690.564002,199.0
1747306690.664437,199.2
1747306690.764847,199.2
1747306690.8653061,199.1
1747306690.9657078,199.2
1747306691.0661082,199.2
1747306691.1666,199.0
1747306691.2670605,199.1
